13.313425,27.3929125,0.016483282
14.15419083,24.06963083,-0.012669789
13.38219167,29.6099675,0.030226923
14.16748333,27.12045833,0.009677577
13.51114083,25.32968083,0.045412074
13.75281667,21.505365,0.006868963
13.78217333,31.10647667,0.073774672
14.10587417,22.45206417,0.046355189
13.72816167,25.53845,-0.011802723
12.97628083,31.52742,0.037326398
14.01680333,28.91376833,0.008490173
13.64796667,25.967265,-0.002898887
13.86692167,33.44985417,-0.007105925
14.513565,28.24809417,-0.002358956
12.13840083,79.38501667,0.025001056
11.88403083,86.85090833,0.025108671
11.40586083,84.01238333,0.025598264
11.77287917,81.72401667,0.027636317
12.474265,82.57442583,0.028505886
12.60057667,81.5732675,0.034740869
12.43514167,105.8643583,0.01723714
12.39044917,107.8481167,0.017963679
12.16914333,59.838025,0.012084534
12.6630025,81.53145167,0.006830254
12.74811333,83.96725833,0.005125599
12.70404,106.4032083,0.008518969
12.68525917,78.137235,0.010843052
12.7223375,91.31202083,0.015004831
23.70901667,8.9357425,0.024661143
23.3809,8.43283,0.012567738
23.41323333,5.777585833,0.01889165
23.67015,8.015255833,0.000865702
23.43953333,7.325529167,0.007669027
23.282325,6.621873333,0.003024955
23.76325833,7.65311,-0.000447442
24.08575833,7.745368333,0.007663774
23.64528333,7.9577125,0.004201915
23.63154167,6.898958333,0.005939662
23.33160833,7.169009167,0.003158642
23.87725,6.193110833,0.007320055
23.656875,6.511808333,0.00716147
24.06706667,5.4496975,0.005191402
12.41421583,67.55319167,0.030869429
11.79260167,68.10240833,0.014204042
11.41137167,55.031825,0.016302432
12.44748083,50.58441667,0.007715181
11.85117417,52.07685,-0.008800262
11.74128667,66.670675,-0.045150046
12.26842667,55.02354167,-0.019432851
11.14137167,63.32944167,-0.023847888
12.65330333,60.409875,-0.017038305
12.0281175,49.8398575,-0.000172308
11.58337917,72.527725,0.0103224
12.83193833,74.32705833,0.01825601
12.57366667,50.93478833,0.010282943
12.4421125,55.62411667,0.012121036
22.48041667,76.81250667,-0.001879565
22.195025,85.1842425,0.03014226
22.74405,75.33770583,0.045443609
22.03115,89.743115,0.031740942
21.99358333,80.78997,0.040958219
21.85871667,84.15496833,0.029857887
22.2859,85.46750167,-0.012372316
22.42314167,78.9817275,0.004661663
21.73698333,83.97256083,-0.000960185
21.87863333,85.86829917,0.019973474
21.965575,79.07124,0.005575514
21.97891667,85.43532333,0.005265616
22.26043333,75.08755083,-0.010856055
22.55590833,80.4139075,-0.026023961
26.11526667,214.2713833,0.0200039
25.83463333,265.9798333,0.01858775
26.21449167,271.2467917,0.020931402
26.111225,266.0925417,0.045478304
26.20303333,201.3003333,0.031571718
25.76009167,264.3117917,-0.007159811
26.18624167,161.5297417,-0.062855205
26.5499,259.4535333,-0.038823515
26.06045,254.1562583,-0.015126711
26.24556667,218.8761583,0.009379239
26.26926667,193.5362417,-0.005736677
26.271775,215.5775417,0.01483726
26.48784167,121.51895,0.012455467
26.49775833,222.7906083,0.019183912
14.72075583,46.77574167,0.032121114
14.702505,45.33738333,0.032960815
14.35741,44.685475,0.032334544
14.86377417,46.61129167,0.029203315
13.9399,46.19085833,0.033118992
14.81741917,42.475475,0.012961497
14.8458975,41.78915833,-0.03083685
14.36431083,43.71909167,0.038620672
14.6696525,43.549025,0.020314383
15.0080625,48.9078975,-0.009418241
14.867685,40.50941667,0.005462306
14.84694083,55.85029167,-0.015826479
14.96213,51.42446667,0.007020491
14.506255,51.71925833,-0.013721331
7.501661667,54.93455,0.059363214
7.633621667,47.74256667,0.045719847
7.787456667,49.86285833,0.059217272
8.0295825,45.13381667,0.05719669
7.455576667,55.35392333,0.059736104
7.696434167,38.53474583,0.032695852
7.819176667,53.32435,-0.063333318
9.5623625,52.417225,0.011073906
7.29409,51.30268667,0.02006458
8.309893333,39.40599167,0.029035162
7.934695833,42.413875,0.012094026
8.8086375,42.36244083,0.013144321
8.554834167,52.28557333,0.011723197
7.921609167,52.65634167,-0.000701955
22.13111667,38.48475,0.007418842
21.98045,40.58685833,0.012230051
22.50601667,32.52361333,0.007965593
21.90951667,38.3256375,0.005563168
22.1299,38.89853583,0.013669721
21.83091667,38.31602833,0.006899234
22.25735833,38.84036667,-0.00061956
21.68555833,54.31304167,0.002132158
21.458775,50.00425833,0.00453126
21.651075,38.94746833,0.00903731
22.66150833,35.28291667,0.003739041
22.47533333,37.21776667,0.00453709
22.29619167,36.87095083,0.00377832
22.36016667,41.90320833,0.005407172
7.1842925,77.83105,0.001954044
6.679756667,95.015675,0.009024506
6.3343775,97.60475833,0.006679409
7.142133333,90.92891667,0.01259858
7.766454167,101.8684083,0.014485805
7.5748525,97.52245,0.004937156
7.366118333,107.7441833,-0.017802704
6.357191667,101.8159667,0.006861981
7.764765833,81.8870375,0.011047659
7.5249975,98.10685833,0.000965012
7.17528,102.4392417,-0.002448928
8.275609167,110.9471917,-0.000531767
8.170463333,95.6424,6.73371E-05
7.679596667,119.7971583,0.004072197
12.01561417,42.88675,0.038923867
12.53145,43.76166667,0.034634624
12.58362917,37.78203333,0.102639809
12.5969125,38.4414325,0.123842061
12.3554875,36.7322275,0.093592144
12.33703333,32.75223333,0.034601952
12.46755333,36.97220833,0.02987964
13.8839,41.6452575,0.01514782
11.94266833,37.64465583,-0.012544602
12.93905667,31.91005917,0.003692637
12.80073667,33.7395,0.019043431
13.11162167,31.35575917,0.00656076
13.12689833,40.5965875,-0.000633813
12.5073375,38.45090833,-0.018370594
25.54391667,106.0583083,-0.013179897
25.259875,85.54045833,-0.004105758
25.273275,114.3124667,0.006452476
25.26845,99.20905,0.002618863
25.51358333,134.5931083,-0.00202237
25.287175,104.0265833,-0.018236591
25.428675,101.2432917,-0.025943222
24.75019167,112.5260167,5.09308E-05
25.56055833,98.320625,-0.002980857
25.33561667,125.9652833,0.008389723
25.5307,102.9277667,-0.006046197
25.638375,118.7912583,-0.004722443
26.36124167,102.3198833,0.000347993
25.84316667,120.4288833,-0.011702085
28.0828,6.12304,0.000402947
27.93515833,6.802101667,0.001684616
27.700975,6.3949625,-0.001540483
28.01723333,6.8620775,-0.005351679
28.1965,3.831151667,0.000827317
28.00100833,3.3380475,-0.00550019
28.32619167,8.785218333,-0.01571884
28.91910833,2.403029167,-0.00154903
28.125,4.9154525,-0.00432809
28.29679167,4.253380833,0.008571659
27.85209167,3.28925,0.017897588
28.246725,7.809196667,0.01159629
28.73196667,4.241576667,0.000778722
28.5921,1.537863333,-0.001930599
25.375425,197.7574492,0.012591983
25.45725,181.6969342,0.015164196
25.62765833,159.8205917,0.021047998
25.997575,173.3806583,0.022199539
25.63485833,258.3078117,0.024294424
25.50484167,180.3876975,0.020386852
26.22205,173.0767667,0.016525676
26.11276667,195.6788925,0.018662976
25.46449167,233.1747342,0.022234878
24.978775,177.428295,0.022421133
24.89361667,180.089055,0.020338082
24.86855833,160.281175,0.020593735
24.88594167,212.0002325,0.022711966
25.35675,176.8614433,0.02510471
26.81726667,139.379675,0.007851891
26.60589167,252.8723583,0.004558277
26.93374167,228.4228333,0.015293717
26.861575,170.13235,0.022135961
26.711575,181.239875,0.005685405
26.411775,202.5543583,-0.001402546
26.81990833,156.778,-0.019399071
27.217475,237.199495,-0.000432492
26.839425,260.9729167,0.001529575
26.686575,192.6075083,0.000126471
26.76158333,187.555975,-0.000872137
26.70345,192.6375917,-0.000728815
